Loan_ID,Customer_ID,Application_Date,Loan_Type,Loan_Amount,Interest_Rate,Loan_Term_Months,Annual_Income,Employment_Type,Credit_Score,Age,Gender,Marital_Status,Region,Branch,Loan_Status,Default_Status,EMI,Total_Interest
L01200,C2200,2025-04-15,Business,3082473,11.5,180,1787395,Salaried,796,50,Male,Single,South,Hyderabad,Approved,No,19094.21,5317265.93
L01201,C2201,2025-02-14,Education,506117,8.4,96,2883363,Business Owner,756,36,Female,Single,North,Lucknow,Approved,No,5714.9,340110.62
L01202,C2202,2025-11-07,Auto,328085,9.6,84,3309769,Business Owner,798,31,Female,Married,North,Delhi,Approved,No,4280.73,220473.12
L01203,C2203,2025-11-21,Personal,588540,11.0,60,755530,Self-Employed,778,38,Male,Married,East,Patna,Approved,No,10887.99,323697.0
L01204,C2204,2025-01-24,Business,3228358,12.0,180,734572,Salaried,626,51,Male,Married,East,Patna,Rejected,No,20087.56,5811044.4
L01205,C2205,2025-03-18,Auto,332597,10.2,84,656778,Business Owner,714,31,Female,Married,West,Ahmedabad,Pending,No,4363.36,237474.26
L01206,C2206,2025-11-25,Business,3270393,11.5,180,3036774,Business Owner,792,50,Female,Married,East,Bhubaneswar,Approved,No,20258.27,5641427.92
L01207,C2207,2025-01-09,Business,3516679,11.4,180,318305,Salaried,708,60,Male,Single,North,Jaipur,Approved,No,21764.34,6013521.09
L01208,C2208,2025-09-25,Personal,441902,12.3,60,3833946,Business Owner,649,52,Male,Married,North,Lucknow,Rejected,No,8270.93,271769.73
L01209,C2209,2025-05-08,Auto,692099,10.4,84,1496250,Salaried,676,32,Female,Single,South,Chennai,Pending,No,9096.16,503848.07
L01210,C2210,2025-12-20,Home,2380088,7.8,240,2396527,Self-Employed,756,23,Female,Single,West,Ahmedabad,Approved,No,10690.56,3712937.28
L01211,C2211,2025-12-26,Education,660970,7.5,96,2446159,Self-Employed,728,53,Male,Married,South,Hyderabad,Approved,No,7401.49,396582.0
L01212,C2212,2025-07-26,Business,2671687,13.0,180,4089716,Self-Employed,727,59,Female,Single,East,Patna,Approved,No,16772.26,5209789.65
L01213,C2213,2025-10-16,Auto,482640,9.5,84,2903924,Business Owner,745,29,Male,Single,North,Delhi,Approved,No,6291.56,320955.6
L01214,C2214,2025-10-29,Home,2512036,8.7,240,4105952,Business Owner,842,59,Male,Married,West,Pune,Approved,No,11377.43,4370942.64
L01215,C2215,2025-05-11,Education,719498,7.0,96,3653910,Business Owner,742,32,Male,Single,East,Patna,Approved,No,8019.4,402918.88
L01216,C2216,2025-01-26,Auto,928611,8.6,84,1978913,Business Owner,754,50,Female,Married,South,Chennai,Approved,No,12005.61,559023.82
L01217,C2217,2025-03-09,Personal,328303,12.3,60,583163,Salaried,822,58,Female,Single,North,Jaipur,Pending,No,6144.74,201906.35
L01218,C2218,2025-08-08,Personal,158312,14.7,60,1436088,Business Owner,675,27,Female,Single,West,Pune,Pending,No,3026.4,116359.32
L01219,C2219,2025-07-29,Business,2187361,12.0,180,584837,Salaried,766,54,Female,Single,South,Hyderabad,Pending,No,13610.25,3937249.8
L01220,C2220,2025-07-27,Auto,622283,9.0,84,356434,Salaried,679,21,Male,Single,West,Mumbai,Pending,No,8074.86,392038.29
L01221,C2221,2025-06-20,Personal,539399,11.6,60,1722357,Business Owner,618,58,Male,Married,West,Pune,Rejected,No,10032.82,312851.42
L01222,C2222,2025-05-19,Personal,408200,13.4,60,4155587,Self-Employed,610,48,Male,Single,West,Mumbai,Rejected,No,7714.98,273494.0
L01223,C2223,2025-12-19,Personal,533626,13.5,60,2944200,Business Owner,616,43,Male,Single,West,Mumbai,Rejected,No,10094.43,360197.55
L01224,C2224,2025-09-18,Personal,502156,14.2,60,4814857,Salaried,751,43,Female,Married,South,Hyderabad,Approved,No,9557.7,356530.76
L01225,C2225,2025-01-07,Education,460965,7.9,96,2485836,Business Owner,669,40,Female,Single,North,Jaipur,Approved,No,5181.05,291329.88
L01226,C2226,2025-01-21,Auto,1126762,8.5,84,454140,Salaried,794,53,Female,Single,North,Lucknow,Approved,No,14554.01,670423.39
L01227,C2227,2025-12-30,Home,852208,8.7,240,4031387,Business Owner,736,34,Male,Married,East,Patna,Approved,No,3859.79,1482841.92
L01228,C2228,2025-08-10,Education,691176,8.8,96,1408564,Self-Employed,651,23,Female,Married,East,Patna,Rejected,No,7833.33,486587.9
L01229,C2229,2025-10-03,Home,1983412,8.9,240,1077258,Self-Employed,738,56,Female,Married,South,Chennai,Approved,No,8999.73,3530473.36
L01230,C2230,2025-06-10,Education,622867,9.0,96,2321393,Salaried,647,59,Female,Married,East,Kolkata,Rejected,No,7072.14,448464.24
L01231,C2231,2025-08-16,Auto,803576,8.8,84,3348071,Salaried,782,39,Female,Married,West,Pune,Approved,No,10408.22,495002.82
L01232,C2232,2025-07-06,Personal,238695,12.5,60,2584212,Salaried,707,21,Male,Single,East,Patna,Approved,No,4475.53,149184.38
L01233,C2233,2025-01-27,Business,2068545,12.7,180,2826706,Self-Employed,604,36,Male,Single,North,Lucknow,Rejected,No,12951.39,3940578.23
L01234,C2234,2025-04-21,Education,756690,8.2,96,370159,Business Owner,694,23,Male,Married,West,Mumbai,Approved,No,8528.53,496388.64
L01235,C2235,2025-12-23,Personal,455432,13.3,60,541696,Business Owner,636,44,Male,Married,North,Lucknow,Rejected,No,8600.07,302862.28
L01236,C2236,2025-05-20,Home,2605157,9.3,240,715563,Business Owner,759,58,Male,Married,South,Bengaluru,Approved,No,11864.32,4845592.02
L01237,C2237,2025-06-28,Business,1881510,10.0,180,2661526,Business Owner,777,43,Male,Single,East,Bhubaneswar,Approved,No,11498.12,2822265.0
L01238,C2238,2025-05-01,Education,589016,8.4,96,3706986,Self-Employed,640,27,Female,Married,East,Bhubaneswar,Rejected,No,6650.97,395818.75
L01239,C2239,2025-09-16,Education,361756,7.7,96,555712,Self-Employed,714,22,Male,Single,East,Patna,Pending,No,4058.45,222841.7
L01240,C2240,2025-07-11,Home,1766365,8.5,240,869180,Salaried,712,32,Female,Single,South,Hyderabad,Approved,No,7985.44,3002820.5
L01241,C2241,2025-10-26,Personal,493610,14.2,60,3038018,Salaried,678,41,Female,Married,North,Delhi,Pending,No,9395.04,350463.1
L01242,C2242,2025-05-16,Business,3618860,11.2,180,4758688,Business Owner,701,56,Female,Single,North,Lucknow,Pending,No,22356.51,6079684.8
L01243,C2243,2025-02-21,Education,701501,8.7,96,712518,Business Owner,797,32,Male,Married,North,Jaipur,Approved,No,7943.04,488244.7
L01244,C2244,2025-01-21,Education,702328,8.7,96,2329166,Salaried,655,56,Male,Single,East,Bhubaneswar,Rejected,No,7952.4,488820.29
L01245,C2245,2025-11-30,Education,660635,7.4,96,4160347,Salaried,696,23,Male,Married,South,Chennai,Pending,No,7390.85,391095.92
L01246,C2246,2025-12-04,Business,773714,10.5,180,1087864,Salaried,664,59,Male,Married,South,Chennai,Pending,No,4749.74,1218599.55
L01247,C2247,2025-04-14,Auto,658714,9.1,84,1005513,Business Owner,684,35,Male,Married,West,Pune,Approved,No,8555.44,419600.82
L01248,C2248,2025-04-22,Education,393257,7.3,96,2685267,Salaried,662,25,Female,Married,North,Lucknow,Pending,No,4395.47,229662.09
L01249,C2249,2025-09-15,Auto,517406,8.6,84,4310949,Self-Employed,607,29,Female,Married,West,Pune,Rejected,No,6689.32,311478.41
L01250,C2250,2025-08-08,Education,483376,8.5,96,2795704,Self-Employed,786,47,Male,Single,North,Lucknow,Approved,No,5463.16,328695.68
L01251,C2251,2025-05-15,Personal,300183,14.2,60,415707,Self-Employed,815,25,Female,Single,North,Jaipur,Pending,No,5713.48,213129.93
L01252,C2252,2025-11-03,Business,938251,12.2,180,4374357,Salaried,765,37,Female,Married,East,Bhubaneswar,Approved,No,5848.43,1716999.33
L01253,C2253,2025-07-15,Home,1670473,8.1,240,2666389,Salaried,752,29,Male,Married,East,Bhubaneswar,Approved,No,7524.09,2706166.26
L01254,C2254,2025-03-25,Home,2009287,7.5,240,3064417,Salaried,757,33,Female,Single,North,Lucknow,Approved,No,8999.93,3013930.5
L01255,C2255,2025-09-27,Personal,167333,11.5,60,3160582,Business Owner,701,55,Female,Married,East,Kolkata,Pending,No,3109.6,96216.47
L01256,C2256,2025-06-06,Business,2690083,10.6,180,2733728,Self-Employed,617,57,Female,Single,East,Patna,Rejected,No,16529.07,4277231.97
L01257,C2257,2025-03-20,Auto,582422,9.0,84,4622766,Salaried,709,46,Male,Married,North,Lucknow,Pending,No,7557.62,366925.86
L01258,C2258,2025-05-23,Personal,203763,13.0,60,3799566,Self-Employed,621,52,Female,Single,North,Lucknow,Rejected,No,3837.54,132445.95
L01259,C2259,2025-08-01,Education,651887,7.7,96,3253335,Business Owner,625,29,Female,Married,East,Bhubaneswar,Rejected,No,7313.36,401562.39
L01260,C2260,2025-06-01,Education,361382,8.5,96,3509603,Salaried,690,30,Male,Married,East,Kolkata,Pending,No,4084.37,245739.76
L01261,C2261,2025-05-18,Education,692780,7.8,96,442510,Salaried,731,34,Female,Married,West,Ahmedabad,Pending,No,7779.34,432294.72
L01262,C2262,2025-11-07,Auto,938282,8.5,84,706942,Self-Employed,738,59,Female,Single,South,Chennai,Approved,No,12119.48,558277.79
L01263,C2263,2025-07-01,Auto,519933,9.1,84,1582253,Self-Employed,742,52,Female,Married,South,Bengaluru,Approved,No,6752.94,331197.32
L01264,C2264,2025-03-17,Personal,147350,12.0,60,2407342,Business Owner,773,23,Male,Married,East,Bhubaneswar,Approved,No,2750.53,88410.0
L01265,C2265,2025-08-30,Business,1675943,10.9,180,1473667,Self-Employed,685,55,Female,Single,East,Patna,Pending,No,10325.67,2740166.8
L01266,C2266,2025-03-08,Auto,838428,9.9,84,1253606,Business Owner,768,41,Female,Single,East,Patna,Approved,No,10969.43,581030.6
L01267,C2267,2025-05-30,Education,232640,7.6,96,1635244,Business Owner,662,34,Male,Single,North,Lucknow,Pending,No,2607.51,141445.12
L01268,C2268,2025-05-31,Home,1562496,7.7,240,3520798,Salaried,703,45,Female,Single,South,Hyderabad,Approved,No,7011.7,2406243.84
L01269,C2269,2025-10-24,Business,2263320,10.4,180,4903327,Salaried,751,30,Male,Married,East,Bhubaneswar,Approved,No,13881.7,3530779.2
L01270,C2270,2025-08-17,Business,1826903,11.3,180,774912,Business Owner,609,41,Female,Married,West,Ahmedabad,Rejected,No,11296.35,3096600.59
L01271,C2271,2025-06-30,Education,281153,8.5,96,2933689,Business Owner,680,25,Female,Single,West,Pune,Approved,No,3177.61,191184.04
L01272,C2272,2025-09-26,Business,3052336,11.6,180,2837553,Salaried,694,30,Male,Single,North,Lucknow,Approved,No,18924.48,5311064.64
L01273,C2273,2025-02-15,Personal,220079,12.3,60,2294771,Business Owner,751,55,Male,Married,West,Mumbai,Approved,No,4119.15,135348.58
L01274,C2274,2025-03-02,Home,1361261,7.5,240,4584427,Salaried,796,50,Male,Married,West,Ahmedabad,Approved,No,6097.31,2041891.5
L01275,C2275,2025-11-08,Business,2820621,12.1,180,4954309,Self-Employed,636,23,Male,Single,West,Mumbai,Rejected,No,17566.2,5119427.12
L01276,C2276,2025-05-01,Education,743754,7.9,96,3050655,Business Owner,717,27,Male,Married,North,Jaipur,Pending,No,8359.49,470052.53
L01277,C2277,2025-11-05,Auto,1185163,8.8,84,3154338,Business Owner,761,35,Female,Single,North,Jaipur,Approved,No,15350.68,730060.41
L01278,C2278,2025-03-20,Auto,380058,8.6,84,3384025,Salaried,730,41,Male,Married,East,Kolkata,Approved,No,4913.61,228794.92
L01279,C2279,2025-03-14,Education,759745,8.7,96,1254882,Salaried,683,40,Female,Single,West,Ahmedabad,Approved,No,8602.53,528782.52
L01280,C2280,2025-01-12,Auto,1149561,10.1,84,2509597,Salaried,705,48,Male,Married,West,Ahmedabad,Pending,No,15067.46,812739.63
L01281,C2281,2025-08-13,Personal,483832,11.6,60,4482636,Salaried,729,27,Female,Married,East,Bhubaneswar,Approved,No,8999.28,280622.56
L01282,C2282,2025-02-05,Business,3457910,10.7,180,1044306,Business Owner,684,43,Female,Married,North,Delhi,Pending,No,21266.15,5549945.55
L01283,C2283,2025-07-02,Home,1669495,8.9,240,4213820,Business Owner,833,39,Male,Single,West,Pune,Approved,No,7575.33,2971701.1
L01284,C2284,2025-11-27,Business,2353687,12.7,180,1263889,Self-Employed,708,27,Male,Single,East,Patna,Approved,No,14736.7,4483773.74
L01285,C2285,2025-10-30,Education,467539,7.1,96,3543069,Business Owner,778,29,Female,Single,East,Patna,Approved,No,5215.98,265562.15
L01286,C2286,2025-08-01,Home,2259118,7.7,240,1571399,Self-Employed,708,48,Male,Married,South,Chennai,Pending,No,10137.79,3479041.72
L01287,C2287,2025-04-17,Education,340957,8.2,96,2317546,Business Owner,671,49,Female,Married,South,Bengaluru,Approved,No,3842.87,223667.79
L01288,C2288,2025-11-12,Auto,944106,10.1,84,435437,Salaried,624,34,Male,Single,West,Pune,Rejected,No,12374.53,667482.94
L01289,C2289,2025-04-22,Auto,622090,9.3,84,3617299,Salaried,832,57,Female,Single,North,Jaipur,Approved,No,8094.58,404980.59
L01290,C2290,2025-10-08,Business,2538295,10.8,180,1624986,Self-Employed,763,21,Male,Single,East,Bhubaneswar,Approved,No,15624.62,4112037.9
L01291,C2291,2025-08-29,Personal,518728,11.0,60,2574035,Salaried,799,35,Male,Single,East,Kolkata,Approved,No,9596.47,285300.4
L01292,C2292,2025-10-29,Education,407589,8.2,96,1002059,Self-Employed,695,34,Male,Married,East,Bhubaneswar,Pending,No,4593.87,267378.38
L01293,C2293,2025-12-23,Home,1822823,7.7,240,3003066,Business Owner,673,51,Male,Married,North,Jaipur,Approved,Yes,8179.92,2807147.42
L01294,C2294,2025-10-08,Business,772306,11.2,180,1007224,Self-Employed,683,27,Male,Single,East,Kolkata,Approved,No,4771.13,1297474.08
L01295,C2295,2025-07-10,Auto,726294,9.7,84,1381072,Self-Employed,684,32,Male,Married,East,Bhubaneswar,Approved,No,9485.05,493153.63
L01296,C2296,2025-03-12,Home,1027456,9.5,240,1849260,Salaried,649,39,Male,Married,West,Mumbai,Rejected,No,4687.77,1952166.4
L01297,C2297,2025-08-06,Home,2814942,8.0,240,3686613,Salaried,704,34,Male,Married,East,Kolkata,Pending,No,12667.24,4503907.2
L01298,C2298,2025-12-06,Auto,915625,9.3,84,613383,Business Owner,608,60,Male,Married,South,Chennai,Rejected,No,11914.03,596071.88
L01299,C2299,2025-11-03,Auto,903849,8.9,84,4781069,Self-Employed,678,42,Female,Single,North,Delhi,Approved,Yes,11717.76,563097.93
L01300,C2300,2025-05-18,Personal,564223,12.7,60,2852479,Salaried,647,24,Female,Married,East,Kolkata,Rejected,No,10597.99,358281.6
L01301,C2301,2025-07-09,Education,694820,8.4,96,2334262,Self-Employed,670,57,Male,Single,West,Pune,Pending,No,7845.68,466919.04
L01302,C2302,2025-07-27,Personal,536790,11.9,60,3401536,Business Owner,801,44,Male,Single,West,Pune,Approved,No,10011.13,319390.05
L01303,C2303,2025-10-23,Education,554485,7.8,96,3943191,Business Owner,784,42,Male,Married,West,Pune,Approved,No,6226.4,345998.64
L01304,C2304,2025-04-11,Education,555210,8.4,96,4442748,Business Owner,836,56,Male,Single,East,Kolkata,Approved,No,6269.25,373101.12
L01305,C2305,2025-06-01,Auto,1085470,10.1,84,3746243,Business Owner,740,51,Male,Married,East,Kolkata,Approved,No,14227.41,767427.29
L01306,C2306,2025-04-17,Auto,406436,8.7,84,2184109,Self-Employed,772,29,Female,Married,West,Mumbai,Approved,No,5259.48,247519.52
L01307,C2307,2025-10-21,Personal,605385,12.5,60,334115,Salaried,841,28,Male,Married,West,Ahmedabad,Pending,No,11350.97,378365.62
L01308,C2308,2025-12-26,Personal,391473,12.6,60,2798548,Self-Employed,800,43,Female,Married,East,Bhubaneswar,Approved,No,7346.64,246627.99
L01309,C2309,2025-12-26,Home,2060703,8.5,240,4158839,Self-Employed,635,39,Female,Married,South,Hyderabad,Rejected,No,9316.09,3503195.1
L01310,C2310,2025-01-15,Home,1740347,7.6,240,3753538,Salaried,774,46,Male,Single,West,Pune,Approved,No,7802.56,2645327.44
L01311,C2311,2025-02-21,Personal,539628,13.1,60,2199360,Self-Employed,659,23,Female,Married,North,Delhi,Rejected,No,10171.99,353456.34
L01312,C2312,2025-12-06,Education,463240,8.2,96,4440816,Business Owner,753,26,Male,Married,North,Delhi,Approved,No,5221.1,303885.44
L01313,C2313,2025-05-30,Personal,670730,11.2,60,624240,Salaried,638,28,Male,Single,East,Patna,Rejected,No,12430.86,375608.8
L01314,C2314,2025-10-30,Business,751296,10.2,180,2490543,Salaried,827,34,Female,Married,East,Bhubaneswar,Approved,No,4599.6,1149482.88
L01315,C2315,2025-01-09,Education,321641,8.4,96,1129482,Salaried,818,40,Female,Married,North,Jaipur,Approved,No,3631.86,216142.75
L01316,C2316,2025-09-01,Business,1000091,10.9,180,1040419,Business Owner,674,44,Female,Single,South,Hyderabad,Approved,No,6161.67,1635148.79
L01317,C2317,2025-03-28,Personal,416319,13.3,60,901862,Salaried,661,30,Male,Single,East,Bhubaneswar,Pending,No,7861.49,276852.14
L01318,C2318,2025-05-10,Home,2207253,8.7,240,2292030,Self-Employed,621,42,Male,Single,East,Kolkata,Rejected,No,9997.02,3840620.22
L01319,C2319,2025-12-27,Education,580931,7.9,96,2916305,Business Owner,828,38,Female,Single,South,Hyderabad,Approved,No,6529.42,367148.39
L01320,C2320,2025-12-06,Auto,332113,10.0,84,4550369,Self-Employed,745,34,Female,Single,West,Ahmedabad,Approved,No,4349.1,232479.1
L01321,C2321,2025-01-05,Personal,523842,12.5,60,4060234,Self-Employed,763,22,Male,Married,East,Kolkata,Approved,No,9822.04,327401.25
L01322,C2322,2025-09-20,Auto,1158166,10.2,84,1233078,Self-Employed,814,27,Male,Married,East,Patna,Approved,No,15194.03,826930.52
L01323,C2323,2025-02-26,Business,3873088,10.4,180,794881,Salaried,772,43,Male,Married,West,Pune,Approved,No,23754.94,6042017.28
L01324,C2324,2025-11-07,Business,2832311,11.4,180,1542212,Business Owner,646,59,Female,Married,South,Chennai,Rejected,No,17528.86,4843251.81
L01325,C2325,2025-01-16,Home,1923975,8.2,240,627270,Self-Employed,785,33,Female,Single,North,Jaipur,Approved,No,8673.92,3155319.0
L01326,C2326,2025-11-03,Business,3819983,12.8,180,1401021,Self-Employed,836,54,Male,Married,South,Chennai,Approved,No,23938.56,7334367.36
L01327,C2327,2025-09-19,Home,2058718,8.0,240,910589,Salaried,606,37,Female,Single,South,Hyderabad,Rejected,No,9264.23,3293948.8
L01328,C2328,2025-10-14,Auto,389131,9.3,84,1381231,Business Owner,740,22,Male,Single,West,Pune,Approved,No,5063.34,253324.28
L01329,C2329,2025-07-10,Personal,114408,13.0,60,1116604,Business Owner,656,57,Female,Married,North,Lucknow,Rejected,No,2154.68,74365.2
L01330,C2330,2025-07-13,Business,3028086,11.1,180,305559,Salaried,813,24,Female,Single,East,Kolkata,Approved,No,18690.02,5041763.19
L01331,C2331,2025-06-03,Personal,187025,12.7,60,2258976,Business Owner,715,56,Male,Married,West,Pune,Approved,No,3512.95,118760.88
L01332,C2332,2025-04-03,Home,1615587,8.8,240,4595204,Self-Employed,671,21,Female,Married,East,Kolkata,Pending,No,7323.99,2843433.12
L01333,C2333,2025-05-07,Personal,133459,12.3,60,2401616,Self-Employed,644,59,Male,Single,South,Hyderabad,Rejected,No,2497.91,82077.29
L01334,C2334,2025-04-20,Education,723226,7.7,96,2663814,Salaried,816,30,Female,Single,East,Bhubaneswar,Approved,No,8113.69,445507.22
L01335,C2335,2025-08-15,Personal,148329,11.7,60,992621,Salaried,682,27,Female,Single,East,Kolkata,Approved,No,2761.39,86772.46
L01336,C2336,2025-07-27,Personal,667881,13.4,60,1399091,Self-Employed,606,59,Male,Single,South,Hyderabad,Rejected,No,12622.95,447480.27
L01337,C2337,2025-07-03,Personal,226993,14.1,60,1358658,Salaried,809,32,Male,Married,North,Jaipur,Approved,No,4316.65,160030.07
L01338,C2338,2025-11-27,Business,3196882,11.5,180,708935,Salaried,627,32,Female,Single,West,Mumbai,Rejected,No,19802.91,5514621.45
L01339,C2339,2025-08-19,Personal,616139,11.0,60,1845230,Business Owner,815,60,Male,Married,North,Jaipur,Approved,No,11398.57,338876.45
L01340,C2340,2025-05-28,Auto,703775,8.7,84,2121965,Salaried,634,49,Male,Married,North,Jaipur,Rejected,No,9107.18,428598.97
L01341,C2341,2025-11-28,Personal,548694,13.6,60,1175855,Self-Employed,835,25,Male,Married,East,Bhubaneswar,Approved,No,10388.61,373111.92
L01342,C2342,2025-12-15,Home,1030452,7.8,240,2994019,Self-Employed,722,22,Female,Single,South,Hyderabad,Approved,No,4628.45,1607505.12
L01343,C2343,2025-09-22,Auto,1017179,8.6,84,2364222,Business Owner,634,39,Female,Single,West,Mumbai,Rejected,No,13150.67,612341.76
L01344,C2344,2025-10-03,Home,1438464,7.6,240,997314,Business Owner,673,30,Male,Married,South,Bengaluru,Approved,No,6449.11,2186465.28
L01345,C2345,2025-12-16,Auto,698447,9.6,84,3968789,Self-Employed,688,47,Female,Married,South,Chennai,Approved,No,9113.07,469356.38
L01346,C2346,2025-08-09,Business,912559,12.4,180,1469884,Self-Employed,610,35,Female,Married,East,Kolkata,Rejected,No,5698.42,1697359.74
L01347,C2347,2025-07-30,Personal,612763,12.5,60,2645873,Self-Employed,680,54,Female,Single,South,Bengaluru,Pending,No,11489.31,382976.88
L01348,C2348,2025-10-18,Personal,122733,13.3,60,2637754,Self-Employed,808,41,Female,Single,West,Mumbai,Approved,No,2317.61,81617.45
L01349,C2349,2025-10-27,Home,1330048,7.9,240,3837487,Salaried,796,37,Female,Married,North,Delhi,Approved,No,5979.67,2101475.84
L01350,C2350,2025-06-26,Business,3782380,12.4,180,1224819,Self-Employed,677,57,Female,Married,North,Delhi,Approved,No,23618.86,7035226.8
